eur_mxn,usd_mxn,gbp_mxn
5.614384547592203e-4,0.0027113999123259307,0.005778495080770574
0.007028804687415361,-0.003198673948637527,0.00432563751112587
-0.006178565325640648,-0.008621671411525712,-3.7399294029297794e-4
0.002506020955473259,0.004936699436312005,0.00451966785470196
0.005234258880332703,6.455251962677654e-4,0.006926164799223709
4.6458141190798373e-4,2.5418343708140476e-4,9.732811281497484e-4
-0.001675744267840171,0.003253050974813439,-0.0032066873002932687
-0.01209480044488157,0.007222864874668501,-0.002448858766141168
0.010036324616198002,-0.0010646158226695526,0.0052819667564784015
-0.0012151318128244878,0.0038466170502467166,0.001308885779396786
-0.009780980252245346,0.008542189526025557,0.007521008220506462
0.023516616173866023,0.0017837353589762424,0.004025196387611623
-0.005791764089464628,0.004033505752723956,-0.0012411274065806338
-0.004739192862768561,-0.006678394536333744,-0.0010842804353125139
-0.002104610095512948,0.002918537960710883,-0.006317644752127122
-7.198611170719543e-4,3.053804236708725e-4,0.004161919248077017
5.125532462095351e-4,0.005386060683004992,-0.001552598840269462
0.0017142795596894707,0.002193045703643412,-0.0035583256363807053
0.007638170544748877,-0.00233224832593931,-0.0037394870625616643
-0.0029990682530607374,-0.006519892190814744,-0.0022825379382791647
0.002679595836215914,0.0020233648194951655,0.0059851904025075625
-0.013747993939571039,-0.004542378316109449,-0.0031605035795632943
-0.002652994293886447,0.00858319794010615,0.005274250050663125
0.0023058484081290844,0.0018847762506717727,0.008191825683901623
-0.003478103072668637,0.005984910734891451,7.450780953659007e-4
0.0016362732289687285,0.005112218090311501,0.005755649503973802
0.005036803803887284,5.498288537767386e-4,0.0026928519087994597
0.009826847126932584,0.005965482754487694,-5.299988988909056e-4
0.004991207636918873,0.006127522224448349,0.00981875206516296
0.011718518936719664,0.003572593993055132,1.1890157453206758e-5
0.0012574735009470434,0.0017814300187193584,0.002763942438228831
0.013435568384894845,-8.596341472287197e-4,0.005457704773415813
-0.002860312371394666,2.2732229150181985e-4,0.0019031675191082372
-0.007444009546448191,-0.00140130195078091,-2.7169879295035003e-4
-0.005130359836334753,-0.009578319026157531,-0.0010006579963776922
-0.006389493965606091,0.004442180066255937,-0.007461609443222328
0.0023564357162619725,0.0070654694119301415,0.0014286113824311943
0.001004095642283611,0.0042019956961966256,0.005477121612695179
0.0056618829793025184,-0.0024479353453909806,0.006634931124267636
-3.9254171259687695e-4,-0.010403378000387905,-0.008138713358873026
-0.006149330041586196,0.0012190573546154106,-0.011084734122330254
0.005206656912024146,0.008405704057616616,0.006369625530637126
0.010638130271440161,-0.00347068198189599,0.008228110633895272
0.0071179243590322894,0.009084372590269346,-0.0014020648464339836
0.009163022450549807,-0.002124274309216199,0.00913362655935406
-0.006156180450781488,0.004079858316121489,0.002067793114822543
7.420579530459592e-4,-8.585580558328385e-4,-0.0019974569397056313
-0.0052557181751218636,0.010964822863874887,0.004247658382821332
0.019093996371372702,0.011394052495510194,0.012198015687818607
0.021864144426293038,0.011354032912585497,0.011705675329210746
0.027258859002420373,0.010801412095890951,0.01402918135116967
0.025178209386215365,0.006405452968904682,0.012667603670114987
0.004046830682594154,-0.014307639002792367,0.0024222217207537874
-0.03320569029195341,-0.009250366832465103,-0.02833719867922063
-0.016988733444175234,-0.007442159276938414,-0.013402192628828526
-0.009794914820074578,-1.491695059214004e-4,-0.006387763169150863
-1.0120278076854666e-4,0.01241597215518369,-0.004456177236332518
0.018640799537079335,-0.005642822516771606,0.008368573262969962
-0.01269347946540891,-0.0033511414527911945,-0.005411136768422426
-0.011309406540290466,0.007701398401434416,-0.006563367077671743
0.00923373927841826,0.0019411696181079107,0.002913766745306592
0.003677126358649228,-0.008464785249986067,0.008038706352485747
-0.004456613686376592,0.007845672330550963,-5.712664927824769e-4
0.009524235744616534,-0.01208129714587618,0.005728435250514007
-0.0069705796481815425,0.0046100048289584765,-0.0072854520497864905
0.00815726878964295,-0.006456445151899268,0.0034354370059022825
-0.007739353462620902,-0.001544134237896314,-0.006157514041789574
-0.005010707698189448,-0.009696981550086718,-0.007027047530011293
-0.006987594641032072,0.003411560941535134,0.0024803169515139312
0.012061767871456021,0.0033459536509919427,0.005434201078377336
-0.007634164051967173,3.122935094191236e-4,-2.9441849354513945e-4
-0.006919813708385011,0.014820208418781905,7.281975067522882e-4
0.008362972932670985,0.012566429328622609,0.004558773650301661
0.019278899263329673,-0.014473685176904578,0.006473995407274668
-0.016022147130573424,0.00564014619996432,-0.016635925869054935
0.00822993393818121,0.007055500783699883,0.004638594650128898
0.009263183651429393,-0.004235613219415012,0.004065244053914931
-0.0020296515684789947,-0.0056891353403753986,-0.004642962302405677
-0.013635200535338036,-4.6133283900311157e-4,-0.008314387013422473
0.002189568361282572,-0.00953913643583332,0.0012076672402373553
-0.005652853348471727,0.0012890233189834645,-0.005027694175536975
-0.0024256508721872344,-0.007284698547939751,-0.0022911948400654576
-0.0010123514498049117,-4.327107907894442e-4,-0.002647494898125784
-0.0032252063733282624,-0.01090185926323617,0.005158494113183466
-0.006847908264014866,-0.0029696003129031224,-0.008576706418475487
0.004915281887888483,0.0033037365889345797,-0.0044512754850757705
0.0021411908915020083,0.01081405639028302,0.004277048832149783
0.013290167269403966,-0.01268057362899008,0.005507806977046911
-0.004770958289620051,-0.0031817683225100865,0.0017152326147685149
-0.01260213763881788,0.00131785759167976,-0.003622710776009196
-2.738630004040392e-4,0.004501552726546259,-0.0016147330425891684
0.002890570660978052,0.005351041985931595,0.007404850191647738
0.006762046490799883,0.005166536809020834,0.0031523078973597785
0.005019110775848565,-0.008437962146555318,0.004019039134652843
-0.032504427998129914,0.0037483041917319364,-0.011321764767981263
-0.0026825372069706095,-0.0031789966461399687,-0.0016081800531095932
0.0016814786576139836,0.0017539014489456966,6.70389350553291e-4
-7.718945378288667e-4,0.00538175183944983,-0.0012346138590005457
-0.004699277406554223,-0.0011727774947475793,0.0023496978658713425
0.005224924621776303,-0.008405458005415234,0.0025876504898776445
-0.0054450580235060105,-0.0024119432443973185,-7.661706577830936e-4
-0.0035287960488196166,-0.0027228249882298664,-0.0038278857713015266
-0.007428822803703133,0.009518562506242485,-0.0026985238785788433
6.675270596320869e-4,0.0027150812197188775,0.007528167809451964
0.004770948480913009,0.010983886438679907,-0.008981153624956193
-0.0017781783577286087,-0.0012164202047215895,0.0022518832917407796
-1.829215943764289e-4,-2.6263180190016523e-4,0.0018364938411858437
-0.0024150491451180177,-0.001917672140128706,6.46959314878019e-4
6.103238108771502e-5,0.0012549080218251984,0.0036920454440098885
0.006172948895565916,-0.004279209917481066,0.0018448843796062629
-0.01230577364835122,0.005556523360774791,-0.002705667509524755
0.0017767885766435973,-0.0029090191083118466,0.0018228823867394728
-0.006502494242833726,5.023653138683308e-4,-0.0018504082266234726
0.002693498516878165,-0.005684192209021587,0.002211486631749847
-4.820519812636484e-4,-0.006787866089558881,-0.002833025149727813
-0.01417254081322478,0.0021650740559780073,-0.012212936709384357
0.001341145516391207,-0.0018139387992899248,-0.0026203742363328786
-0.0012501635364468556,-0.0012474794663382956,-0.004655332308823543
-0.0028983719372188293,0.0035989211850102846,0.0012830394960394655
0.001407442042438101,0.003345341496348649,0.0019176185172113463
8.993990070150726e-4,-0.0033030782385092966,-0.001360753217330558
-0.0038306578904070032,-0.0028355949409957014,-0.0010858559893468524
0.0022932603178688485,0.002690745289276914,-0.0016812960927731788
0.0016796244473994753,0.008496002540170479,-0.0057875915960122395
0.03669306443207176,-0.004488597055058992,0.020869562780160493
-0.005680786718228999,0.015320564310248705,-0.004011309805344628
0.00850092159901988,0.007493706479523961,0.008963523774077987
0.013173417076421032,0.004317279315721254,0.004865176922540269
0.015635525585918433,0.006970254563150293,0.016079202479312205
4.78001540947683e-4,0.01047159957778446,0.005217165974949364
0.011195355830206779,-0.004450446944714465,0.010281306724707518
-8.248511542081378e-4,-0.01176298486228903,-0.0040197658597916144
-0.017212420862367434,-0.006257318024088583,-0.01981242080462699
-0.011919448441317397,0.002321101716927658,-0.010836984270020202
-3.6265826140043474e-4,0.004380358144220536,-5.502517540546839e-4
0.006157219626065215,0.0017981627276715416,0.0020658473216882923
0.006210433934996344,0.002714464786430984,0.0017129913869918252
0.006097656733490305,0.0017030271535331046,-0.002132915923294661
-0.0018349947484972466,1.8000807181577468e-4,0.005066116246607358
0.005251335133033609,0,0.002118252196189315
0.0036369060681382547,-2.3227454956049423e-4,0.005258638801980261
-0.0030015559812412167,0.002123303171069028,-0.006135862260009193
-0.0023207890498611423,0.006924439540105717,-0.002538458445063691
0.007520269863436016,-0.006101856699606236,0.006664301053835042
-0.019715759378401164,0,-0.01148543738516012
0.002590279197400012,0.0010648765402361795,-0.004185399755350898
0.002230997178536739,0.0021552168325307793,0.0035408559061889558
-0.0050682125003266775,0.011671542703759906,-0.001168422301352223
0.014482674886453807,0.016851939481762012,0.009160859934073617
0.030468895359642117,0.005560498761984596,0.0165940329405204
0.009500834235780171,-0.0019600031413328925,0.0012230268611929601
-0.012076823443580546,6.146419066359664e-4,-0.003254420140034764
-7.518862983457976e-4,0.002449168751946578,-0.006703190544685634
0.006460496521664223,-0.005307664087725656,4.758745251263573e-4
-0.00796617364400218,0.022023410603357114,-0.004224970154691899
0.030124786229823133,-0.0030075043931688033,0.013821643999031194
-0.007710130675449946,0.00330879881908221,-0.006630508710709383
0.005042941022420549,0.012034232739579844,-0.0016789572110050973
0.008632478838502222,0.012586224669015926,0.013056366549108009
0.011111577668586685,-0.014552974775400374,0.014666838467889019
-0.021557995184850545,0.009462269035637608,-0.013797952590263797
0.01588644708548244,-0.008930919395080951,0.0097090537441192
-0.008191045528268113,2.4383833417112143e-4,-0.001975072007971205
0.004372271047769065,-0.005951616387211922,-0.006230251821113783
-0.003170268843149063,-0.013065051997466926,0.00191906752546407
-0.021463886489829376,0.007499890920173882,-0.019327865679610343
0.011952767581771058,0.01314126346243924,0.018017154227378707
0.015529480649414035,-0.01569900867628408,0.012294414298512095
-1.3874574562149905e-4,0.0038945008826015955,-0.003517189744508057
0.013609116916044802,0.009816979674430513,0.003265529318606771
0.0026460495506631892,0.01099831555160103,0.0026407982142325754
0.01725161268746332,0.007420058547892906,0.008345142012784261
0.016289612531186402,0.00672588810084398,0.009634689949976212
0.006045002754036107,0.011798331958716202,0.010777521423178818
0.014995931727810701,-0.012475236837124414,0.008539094040345302
-0.020508254134792313,-0.0027652570184459706,-0.009515109809532598
-0.007516135196367447,0.0014629895707401288,-0.007728449339354712
-0.0010735935567451251,-0.029293565087055284,-0.008680891768641006
-0.03141089163525296,-0.002052930647979973,-0.030872282490619414
-0.003434275262802535,-0.0045029081995410615,8.820077081943239e-4
-0.0035152020459664622,-0.00727922673299072,-0.009421423106659645
-0.015398751877727525,0.006861873624241772,-0.01489691500817298
0.0065837078310645916,-0.001533565375421194,-0.002509765317361311
-0.0025343997116031814,-0.0027709257511184153,-0.00767005929904278
-0.0018448813863574404,0.008163848817389952,2.7653065744975386e-5
-7.359217751951953e-4,-0.007590370304400476,9.043077837007085e-4
-0.011068816559067248,-0.013012616588725783,-0.003039753727779467
-0.01386428824778623,-0.003115903405129139,-0.010442256658599701
-0.004028508052040251,0.005001980478679879,0.0050357437808624585
0.012225454441541366,-0.010006582679172113,0.011405938711165808
-0.0052489806394222255,-0.0010535360627418361,-0.006411268348630906
2.50820927970263e-4,0.010111944742313835,0.0017964733367569097
0.009109637730464274,-0.010078180571963347,0.00611681447550014
-0.011400021667458848,0.005604075338346091,-0.00974862389458437
0.022511157146201864,-0.008104239038366047,0.011013118708937857
-0.009160419555654397,0.0026692492390497273,-0.0019326105704664872
-0.0027574478654772234,0.007987626518682728,-0.0036791642612673966
0.008451032656244205,-0.01532392862494936,-0.0011490904838707219
-0.006027672461283133,-0.015735470695934246,-0.008383250248594985
-0.006522873079941351,0.002879415581681256,-2.550186894703258e-4
0.0012122757119436512,0.001700806590750352,0.003957368697982805
-0.0036054819886077766,-0.004165066684974971,-0.006559084423901767
-0.0055431605694599585,0.01315495723477124,-0.014310143882168388
0.009275897192216824,7.280493329435071e-4,0.005275455040668659
-1.5774724947897474e-4,-0.003736689963236074,0.0018650323146393898
-0.001956779311409205,-0.005137752248274191,-0.0012040727796166334
-0.004012087575101001,-0.006231460349028896,0.0015822458453142259
0.0014380572879920293,-0.0034633621103022003,0.0021820301521991853
8.127609013606076e-4,-1.448666790317255e-4,-0.004042245748231823
0.0035957634598167794,0.0038217665040800462,-6.127895576972654e-4
0.0054683881198962095,0.00967089980496059,-0.005706536235898045
0.0086615111701746,0.010438318232883367,0.011921726116947303
0.010089038175201443,-0.0031495164833880165,0.0030293207495815776
-0.0014321806304041119,0.014347262358327112,-0.004790236455339447
0.011700900023093696,-0.006294904090055371,0.008714234073092282
-0.003118439610876256,-0.006623681345046946,-6.847924590078821e-4
-0.006400172322317224,-0.009992766571630226,2.428762920416052e-4
-0.012341159096507574,-0.0028711113063821427,-0.007393458039735778
-0.012078076176199914,3.844885072192333e-4,-0.008075205092944925
-5.650327161540679e-4,0.006512875456940774,-0.0031185578302321123
0.018467899264977154,-0.007804403659810589,0.01813722204158534
-0.016154007514331152,-0.004225132081280121,-0.009152149287658347
8.127025411588828e-5,-0.004677566369289971,0.002673892259819921
-0.009553776482642651,0.011369554088725637,-0.008168404600314339
0.010239231410356618,6.415470668780693e-4,0.01030311068463945
-0.004864184131065354,0.005801080382026399,0.008573080433507475
0.009401704893319606,-0.010829966644125465,0.009274659346024372
-0.008387280367808869,-0.004782363364631698,-0.004889195612683183
-0.0019125585354108614,-0.0020491810449355693,-0.007054663486198395
2.2975129255780114e-4,-0.0049666229988460635,0.0028238901443143525
0.004786159849320502,0.0018151463011599953,-0.0054723180690905374
0.006919672162415832,0.022792183445368337,0.005753832839302172
0.020748067240587264,0.009669122506145177,0.015036674253483276
0.008731832506693696,0.005812804787883167,0.006513184633416773
-0.0017500905248494579,-0.0014780085069728507,0.005035785545475251
-0.0012715933204495925,0.018986032910801545,-0.004752590426783634
0.017381614773240198,-0.011428379875633,0.016757332509348823
-0.012681400399468471,2.6682161271037206e-4,-0.008735945821819776
0.004824270404322002,-0.0014463819738156115,-7.430506428795806e-4
-0.005851637647674295,0.010814093620229245,-8.283198702008645e-4
0.007247257059617661,0.008172489988792817,0.005538859861211139
0.0063794778694862475,-7.267273200963876e-4,0.013375909983730599
-7.003765413822834e-4,0.007336414440873261,-1.7777945937562156e-4
-8.845759121622359e-4,-6.785494502182161e-4,0.01704705008764422
-0.002202970169333548,-0.0045118300980577595,-3.459210181510641e-4
-0.0011055881867354394,0.01026223158011534,-0.01013297333997529
0.00768525881524424,-0.00297944694440522,0.007913220652573395
-0.009924667068154739,0.0013962036045240334,0.005788512590866941
0.0032384092623216195,-0.002832156867670416,0.007243076255788349
3.683779400576759e-4,4.3905758930869757e-4,-0.00485863176768148
-0.007036252761577691,0.00163574069239398,-0.002232433148161141
0.005202956186942264,-6.983058099221379e-4,0.0020327134947135447
-0.0022696940929183497,0.00199082505511417,-0.010979148950451136
0.007015764267288274,0.009044436098443461,-0.0023213534390147663
0.0058337933366841834,-0.004111212317061918,0.008153230420829305
0.015409841319630845,0.004395045350170297,-0.003896578106470861
0.003597750917986522,-0.015628353575264653,0.007570573526788855
-0.01615841657705654,-0.014711183440263485,-0.00973402108874272
-0.010540019078604485,0.007314154912176817,-0.01673621485601532
-6.536723300850877e-4,0.020532451033807828,0.0037889044909189696
0.013021679177886871,0.01104500443402399,3.5995795688795e-4
0.016350227279334568,0.004486628443854437,0.013406201690357708
-0.0024299059772409396,-0.001264018182815423,-0.0015298475143245742
0.003285559217224271,5.660732166339068e-4,0.003967466425993732
2.58479519286796e-4,-0.0036347348272066037,0.007414347751225043
-0.0013729004568246795,-0.011113176993315366,0.010990173187344738
-0.007645889209319238,9.66637352526196e-5,4.940340910809258e-4
-0.006387201944952062,-0.012306734403564615,-3.146897953041859e-4
-0.005285923067563028,0.0015907816758916195,-0.003780348546392856
-5.421873166141128e-4,0.02483293141890281,-0.015068305983541221
0.005336613370283844,0.011213575756838914,-0.04982612988865197
0.004714633811787621,-0.01594492409939018,-0.008692865454777663
-0.010598482218769635,-0.015976523090995457,-0.007393844393996905
-0.011406281887097481,-0.01015937373335695,-0.007657632934668769
-0.012019336471214838,0.0013471247472967866,-0.02027058090939119
0.005739465986732264,0.004535283407134355,2.661429561346176e-4
0.003955667479462474,0.021066579783866408,0.0022866538156019346
0.013293441889255533,-0.004045732383374804,-0.004147533185196179
-5.09275941862269e-4,0.0033654468540517722,-0.0062187438692155785
3.2671791913129985e-4,-0.016368572127093015,0.00269224668230233
-0.0186905502159658,-0.002223563582673643,-0.01442782315108011
-7.590015363944258e-4,-0.007152772232906016,8.26739644993615e-4
-0.0069314995839330085,0.002462518678143387,0.015526105426890256
0.005755057694369966,-6.368404222430611e-4,-0.009558820303811258
3.236595130206226e-4,0.012547474035765085,0.017214070505720255
0.005237472764172502,-0.011703938176878812,3.180810034092488e-4
-0.007574094465154112,0.005879935519906756,-0.006113409784144291
7.123644659443395e-4,0.0098003857435077,-0.0061263338283787
0.010221572051190942,-0.00578999571708114,0.021213145572973
-0.004614103607189759,-0.0012450985292838492,-0.0070307019601236
-0.00685075155913567,0.012445584148702029,-0.009813259743582561
0.01448878449949839,-0.0011725047492083297,0.010679636750244737
-0.001673340595390971,0.0037686610765744503,0.0023632010908192
0.011430081591542561,0.0036908881139524554,0.010220785264397942
0.004754562850601163,-0.007694225871142336,-0.002109805172087851
5.061507885810259e-4,0.005998933080158912,-0.0030136969869024068
0.005442084517745966,0.0039053959554803865,0.0029976451062583404
0.008515492318892424,-0.0026813180339562833,0.015544274597120088
-0.008662654150801936,8.046372949414872e-4,-0.003312883610352837
-8.028619925128783e-4,-0.007787692024156899,-0.014325573466926209
-0.011828233128376602,-0.010820079471592664,-0.010802104699697657
-0.01129840099785216,-0.006104949138316183,-0.015168541800793882
-0.003034903695154047,-0.001525234000607888,-0.00785077757925212
0.004672697922447664,-0.009645141333621996,-5.171939356199238e-4
-0.014364971748459337,0.0014962473298112933,-0.015024180191276664
0.0027647837517173115,-0.009989817812413189,-0.003202963779249895
-0.007025287781038824,-0.0012066819455465827,-0.010765467210144184
0.007344565528372974,0.0029089792580965232,0.010408480682594179
0.005490383556233889,0.003500432080289016,0.0046731804524785285
0.007076611746073703,0.00235797960690682,0.01171393236224429
2.133705770071037e-4,0.004573658814237889,-0.0033256854010920442
0.004253050434026686,0.012388447948312042,0.008135340645368493
0.010824003132668382,-0.0032925800784751745,0.017028523733246027
-0.0063004882336029355,-0.005756966422157877,4.7851312788134925e-4
-0.003924992844485646,0.012368980072272552,-0.00947032952927031
0.0044486620001927294,0.002412651926396046,0.007161341878349424
0.0019484951860557203,0.008624651121268756,0.0010609950178159992
0.005331714032770757,-1.590903606934377e-5,0.007854756680753578
1.0968285499616485e-4,-0.002743968179020522,0.0026612834408679203
8.914183349622572e-4,-0.008761667395542802,0.0071375242309648
-0.013608571341662112,4.5201629900909983e-4,-0.007571129030655588
0.0016504047203058979,-0.01777086275748724,0.003483862222338745
-0.008770356280362487,0.007115781738135483,-0.00976991809584468
0.004992623390646261,0.014633577138092187,2.283877964546335e-4
0.018243543783029434,0.012471778587719586,0.013170185969557014
0.007989913046944352,-0.004040826695876352,0.007929009214265384
-0.0027996005963179644,0.015291813671042712,0.0020421609338426403
0.013402848289834384,0.00893970708278409,0.004563854716626428
0.011363976078893796,0.0035463692098942805,0.01421350090533521
0.003223376185060242,0.013393303132104012,0.002136787797673386
0.004701096690677879,0.002831124358844212,-0.0055878699297816255
0.005894419664987168,0.008355037048759329,0.006231436915452664
0.00618095220347184,-0.0055927532510192364,0.003996993044526957
-0.002344608910544109,-0.0049002005512336294,-0.0018311104122285056
-0.0031951191344725895,0.007998783961758661,-0.001055029072225966
0.011057838452934402,0.004831172473706263,4.0498963826430113e-4
0.005367274035614273,-0.02577493661877518,0.0034477378443383707
-0.02819997125727382,-0.001575737822565833,-0.02185824049249658
-0.001012411922392713,0.010435807580522295,6.898575361010934e-4
0.00966381332897916,-0.009014996859541302,0.003998882072424792
-0.006032927541342156,-0.0037552674466173673,-0.010093241466374794
-0.007580050109138971,8.805064594403089e-4,-0.011550541506812471
7.301091791291049e-4,-0.005425470665488798,-0.00840151078753816
-0.004964145244557825,0.001004295462142682,-0.002863843211726212
-0.00547895129174185,0.0032867018180529803,-0.02843954087369765
-0.008164458829751012,-0.02004260755767191,-0.009391284234234276
-0.00904802969507426,-0.0017891459750192817,-0.011642698929081801
-0.008742635641411423,0.0033375589104341547,-0.007166916738188307
-0.0010449199791587075,7.3893239169962e-4,-0.0037024744173139636
0.004024901401237529,0.0026558341171470986,0.0034865417693261567
-0.004581381706777145,-0.007866808530724986,-7.170442637208392e-4
-0.0037254611332338573,-0.013547710619886143,-0.0047865757892922405
-0.017029335441713013,-0.0042888765496396095,-0.006372692648334624
-0.004403898448941991,0.003777931376287368,-0.005389363833064165
2.7058606646875e-4,-3.0127936356677754e-4,0.0016856234662930311
-0.0038985333872184878,-0.0021491929168226008,-0.0028198231919322834
-0.004384929800593595,-8.524125270032055e-4,-0.0037721758952250265
5.007847211151086e-4,0.00879604827643888,-0.004176535216092888
0.010960270052722512,0.0069570622343099004,0.013663569887089552
0.005491545389160346,0.0075472987061156755,0.001599377999491032
0.017988025284593367,-0.005482768435556451,0.013307115002255766
-0.008958496485295194,0.016322428717696152,-0.00565601858674909
0.02466437104128799,0.00876067221067992,0.01676223998699648
0.011546243588788701,-0.010143771332131197,0.013871143444454287
-0.009073903096249707,-0.007097187617146207,0.0031677794361262834
-0.030413823096387096,-0.024527059897457595,-0.028589036142270232
-0.006181700800972872,-0.013530552008191143,-0.008806395398314416
-0.016077066019752572,0.08295136656692084,-0.01382400520148105
0.07342817054175174,0.030881078511569012,0.0846326999289996
0.02849764956057405,0.011143560175497233,0.04210697153786317
0.010701624081938275,-8.200383510729557e-4,0.018427561326395503
-0.01364313771634508,-0.02013893224350758,-0.011139922661610771
-0.022019776526586262,-0.004931699432422786,-0.025262043245031993
-0.006955874994401013,0.010177265264218253,-0.0060374090335105655
0.002045703562199713,0.010065080399072895,0.00791419376409395
0.0073585122316691745,-0.0088069503847064,0.0034637766904018837
-0.004336782717902697,0.007899555359163042,0.0043177737804360695
0.007482388325597299,0.0019155674922724359,0.002320021586349888
-0.0061495542725159506,0.0030234083029673496,0.002871933976783821
0.0044042335266478395,-0.001440420967907146,0.004342989889544851
0.0017498856531436681,-0.0029646533840546056,-8.732643824845019e-4
-8.220191993338541e-4,5.916559994973663e-4,-0.007084446086439571
0.003270323617425678,-0.0030301626869733327,0.007255324197472427
-0.008326831062432375,0.009568897524236645,-0.0010060421247473606
0.016237174204025914,-0.007436080287483836,0.015379637628382773
-0.010107609745225916,-0.0019916937437366266,0.003850130920530788
0.009303153287197287,-0.008452936169859248,-0.0023740469165563255
-0.011683744575863285,-0.0032712986662878866,-0.012686665620259562
6.631926506223449e-4,-0.0011125333430666933,-0.006507485408807521
-0.014310472811352106,0.0034860629802514267,-0.004955502478340499
-0.006158961098421364,-0.00887422258750164,0.001756134870101706
0.0032516252812566622,0.0036775650914343773,6.993029269134469e-4
0.0017055046202525499,0.01033226768780365,0.0020402645434823715
-5.526773642820418e-4,-0.007199229331543199,4.014066039344687e-4
-0.016228078137202367,0.0038290034270710145,-0.01652862671185221
0.00820081431251973,-0.0023250885423717195,0.010389775486757262
-0.007417329748620623,0.004175445281015674,-0.010766136941907695
0.002389185404259177,0.005375016120161914,0.0014886931454283845
0.009024130359104448,0.009151627372783414,0.0048896369613369494
0.00993693840259258,-0.004986673899331171,0.0032622481039270125
-0.006151909365557536,-8.965235200282178e-4,-0.007064539527744196
0.001819878960397673,0.006495206830187379,9.871196307693933e-5
0.00721894657168213,-0.0026143405995574433,0.006577235311044523
-0.006815539929562283,-1.496844782960507e-4,-0.006675947274121428
0.01489217616320724,7.725736743517479e-4,0.005187098893326996
-0.007947705575137236,0.0010853746638884456,0.00575078075546357
-0.0012392969757315494,0.018141618842356717,-0.0046623391474347785
0.01426280784250008,0.016878421920529296,0.015392934913594421
0.02460038117974047,-0.004395180782696591,0.023273976049350754
0.005699519975431503,-0.00793398856820982,0.003597886018377761
-0.014133742707179885,0.006698744661058136,-0.020280768808557333
0.011648348283146887,0.02098693746666775,-9.224383418919492e-4
0.017330544985463804,0.0042318445885497396,0.02063839642431257
0.008039044515131646,-0.006067326811348154,0.007505241800118483
-0.0040893496155680635,-0.013958702262109568,-0.010152981077593768
-0.011095276119049263,0.009590385584590072,-0.022805003635205684
0.006028546556872414,-0.007682684966942348,0.008793881901029931
6.434068166092991e-4,0.018328353603681253,0.020332191043566438
0.011937125875734653,5.840588338814136e-4,0.007861384765436257
0.0035153965884441754,-0.015876715642963814,0.007086754850053176
-0.013329423615921673,-0.011724603662417869,-0.014505356925647082
-0.004472869794402965,0.008475135887414949,0.0015442458388455248
0.005534832501583871,-0.02121225108240093,0.009839444663216916
-0.019092103322224274,0.007424177946301835,-0.013197186264895933
6.047991213903357e-4,-0.016766959949867842,0.0040541918100441615
-0.011500629434105692,-0.004420263174783399,-0.01479207030857246
-0.007146039733161615,0.0018088361640148612,-0.014181634623649297
0.010915772571432347,-0.004571816649179759,0.009345665652444858
